title,price,img,description
"BMW X5 E53 Кроссовер , 2000",5500$ ,https://i.cars.kg/preview/r/vGFNI_0jZY6bAkPgCXjbYw/1080x-/20230827/2df43041790760f774ee632b817f1154.jpeg,"Кроссовер,черный,4.4л.,бензин,автомат,постоянныйполный,"
"Lexus RX 2 поколение , 2003",13500$ ,https://i.cars.kg/preview/r/ZBz6UEy8-GK4MmdkxLtGhw/1080x-/20230827/aecbf7e713bca4c22beb1080ae1ce879.jpg,"Кроссовер,серебряный,3.00л.,левыйруль,бензин,автомат,"
"Hyundai Sonata , 2017",10000$ ,https://i.cars.kg/preview/r/vG59toKyJVLZRvmb_vhVyw/1080x-/20230827/e109e84dc8a950490bab296b40aa7f43.jpeg,"Седан,оранжевый,2.0л.,левыйруль,бензин,механика,передний,"
"Toyota Camry XV50 [рестайлинг] Седан , 2019",29500$ ,https://i.cars.kg/preview/r/EJY1IO12Lr3WojjAKRiIuA/1080x-/20230827/c886589e7711da2dc71c11ccc4d9d976.jpg,"Седан,белый,2.5л.,левыйруль,гибрид,автомат,передний,"
"Toyota Prius 2 поколение Хетчбэк , 2004",8300$ ,,"Хэтчбек,серебряный,1.5л.,левыйруль,гибрид,вариатор,передний,"
"Kia Optima 4 поколение Седан 4-дв. , 2019",15000$ ,https://i.cars.kg/preview/r/qJq6-XV_t7hqTiTtNkUCiA/1080x-/20230827/0f7af6410c6608e878846767771c57eb.jpg,"Седан,черный,2.4л.,левыйруль,бензин,автомат,передний,"
"Hyundai Santa Fe DM [рестайлинг] , 2017",18200$ ,https://i.cars.kg/preview/r/dz4rBIZreHyCRal3KqJfFg/1080x-/20230827/1f49a19753287867c8c22cc19733184a.jpg,"Кроссовер,белыйжемчуг,2.4л.,левыйруль,бензин,автомат,постоянныйполный,"
"Subaru Legacy 4 поколение , 2004",6300$ ,https://i.cars.kg/preview/r/cNorDOVkS-75icLnrfqiYA/1080x-/20230826/af0fda6451e0d07a014010e8bb56260b.jpg,"Седан,2.0л.,правыйруль,типтроник,постоянныйполный,"
"Kia Sportage 4 поколение Кроссовер , 2019",21000$ ,https://i.cars.kg/preview/r/yrdTIE0Y9ssx4qbYPzqhOg/1080x-/20230826/49e18db34c6f7645297a11a95de6b7ba.jpg,"Кроссовер,белый,2.4л.,левыйруль,автомат,"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"Kia K7 , 2019",21000$ ,https://i.cars.kg/preview/r/PCkrPyETwNWWYEEiyid1yA/1080x-/20230826/47550d64262f010c0c4362c081d3eec3.jpeg,"Седан,белый,3.0л.,левыйруль,газ,автомат,передний,"
"Chevrolet Cruze J300 [рестайлинг] Седан 4-дв. , 2017",12200$ ,https://i.cars.kg/preview/r/eF0ZmzUdjEVCtzPvjM8r6A/1080x-/20230826/af2e97b5bde33c7b02802a753f260438.jpg,"Седан,серебряный,1.4л.,левыйруль,бензин,автомат,передний,"
"Lexus LX 3 поколение [2-й рестайлинг] Внедорожник , 2016",92000$ ,https://i.cars.kg/preview/r/WIx6rxzoIlAkgz-etzz-gw/1080x-/20230826/96a55623fa46ebeb96faaddc8027c485.jpg,"Внедорожник/Пикап,белый,5.7л.,левыйруль,бензин,автомат,постоянныйполный,"
"Toyota Prius C 1 поколение Хетчбэк , 2016",10500$ ,https://i.cars.kg/preview/r/WlklxT23mOZO-MIEfcjQ0g/1080x-/20230826/aa3c7c12eda6ffe0f46b6d51f218d47e.jpg,"Хэтчбек,темно-синий,1.5л.,левыйруль,гибрид,вариатор,передний,"
"Subaru Outback 5 поколение , 2020",35000$ ,https://i.cars.kg/preview/r/rdJPeIlICHWn_oXS33Esow/1080x-/20230826/0579d8d90d2b60cb5b62e3144bccc04e.jpg,"Универсал,белый,2.5л.,левыйруль,бензин,автомат,постоянныйполный,"
"Mercedes-Benz S-Класс W221 Седан , 2006",10500$ ,https://i.cars.kg/preview/r/47C76K8q_Btbw_VBrJ1kRA/1080x-/20230826/91d5b3adae1652343aa0d5e54b96efc6.jpg,"Седан,черный,5.5л.,левыйруль,бензин,автомат,задний,"
"Honda Accord 7 поколение Седан , 2005",8500$ ,https://i.cars.kg/preview/r/Nm1ARxqUZXDcPLY7C2DG6Q/1080x-/20230826/3b92d5f1c7311646fd91273a6eb11105.jpg,"Седан,серебряный,2л.,правыйруль,бензин,автомат,передний,"
"Toyota Land Cruiser J200 [2-й рестайлинг] Внедорожник , 2022",105000$ ,https://i.cars.kg/preview/r/7Fy2F6iOc1rQZXq9cftZDg/1080x-/20230826/3507a45482494bd2a4db1d9713146b1a.jpg,"Внедорожник/Пикап,белый,4л.,левыйруль,бензин,автомат,постоянныйполный,"
"BMW 5 серия F07/F10/F11 [рестайлинг] Седан , 2017",30000$ ,https://i.cars.kg/preview/r/tLIBqCW9l4VJDH-CssMuEw/1080x-/20230826/2aa320f1def49787339960aa0135b31f.jpg,"Седан,черный,3л.,левыйруль,бензин,автомат,постоянныйполный,"
"Kia Optima 4 поколение Седан 4-дв. , 2017",14700$ ,,"Седан,серебряный,2.4л.,левыйруль,бензин,автомат,передний,"
"Subaru Forester 4 поколение [рестайлинг] Кроссовер , 2019",22000$ ,https://i.cars.kg/preview/r/OHgIjj71X1VSqq6hli2Hkw/1080x-/20230826/cd689113658cac412952b1728595b234.jpg,"Кроссовер,бордовый,2.5л.,левыйруль,бензин,вариатор,постоянныйполный,"
"Mercedes-Benz G-Класс W463 [3-й рестайлинг] AMG внедорожник 5-дв. , 2020",185000$ ,https://i.cars.kg/preview/r/p9DvwvmKBfwnJXw_O-otFQ/1080x-/20230826/71fdef7362027abc4adc012f27d1e482.jpg,"Внедорожник/Пикап,белый,4л.,левыйруль,бензин,автомат,постоянныйполный,"
"Daewoo Matiz M150 [рестайлинг] Хетчбэк , 2011",3022$ ,https://i.cars.kg/preview/r/b0u_9FFlKwSsURDt0kzs6A/1080x-/20230826/9cc52e37d2b6279d57a00dd330d1d657.jpg,"Хэтчбек,золотой,0.8л.,левыйруль,бензин,механика,передний,"
"Toyota Camry , 2007",11500$ ,https://i.cars.kg/preview/r/_vM4rPUWUXhz7jxZ3zG4dw/1080x-/20230826/6af12942df30c2dbdd78f429fcc793f6.jpg,"Седан,белый,2.4л.,левыйруль,бензин,автомат,задний,"
"BMW 5 серия E60/E61 [рестайлинг] Седан , 2008",9900$ ,https://i.cars.kg/preview/r/zyXyRBHxRbFBOQyZv-VH5g/1080x-/20230825/3878ab658767ae4e9ab5289535f1d7f9.jpeg,"Седан,черный,3.0л.,левыйруль,бензин,автомат,задний,"
"Kia K5 1 поколение Седан , 2016",16500$ ,https://i.cars.kg/preview/r/SiAZoMysbzYkzscfwlHVPw/1080x-/20230825/cf85d7a4c284024df67f785b21f254fe.jpg,"Седан,черный,2.0л.,левыйруль,газ,автомат,задний,"
"Hyundai Elantra MD [рестайлинг] Седан , 2016",16200$ ,https://i.cars.kg/preview/r/OzdZVKWWERZZTWo3JJ0bCQ/1080x-/20230825/a7ef40c2e657d4f8fb0be20257c275df.jpeg,"Седан,черный,2.0л.,левыйруль,бензин,автомат,передний,"
"Lexus GX 1 поколение Внедорожник , 2004",23500$ ,https://i.cars.kg/preview/r/88KGP96aOdNJSSXFQds0IQ/1080x-/20230825/55d9482bfa9b854a1e641963c813f012.jpeg,"Внедорожник/Пикап,серебряный,4.7л.,левыйруль,бензин,автомат,постоянныйполный,"
"Hyundai Sonata YF Седан 4-дв. , 2017",13500$ ,https://i.cars.kg/preview/r/4N5VOxHpKfTGYC67wNqENw/1080x-/20230825/d3d5be524916b1de146fde7413cee255.jpg,"Седан,белый,2л.,левыйруль,газ,автомат,передний,"
"Hyundai Sonata YF Седан 4-дв. , 2015",11800$ ,https://i.cars.kg/preview/r/fQ9LRL0NKErR2qOOQ5sLLw/1080x-/20230825/0819b63d40212334dd4ded76d6cf9620.jpeg,"Седан,белый,2.0л.,левыйруль,бензин,автомат,передний,"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"Toyota Camry , 2021",31000$ ,https://i.cars.kg/preview/r/Bvt-V0b8xa_jzwBBxgfqJA/1080x-/20230825/48446ec4886003b7199813811da8bda2.jpg,"Седан,2.5л.,левыйруль,бензин,автомат,передний,"
"Toyota Camry XV50 [рестайлинг] Седан , 2018",27000$ ,https://i.cars.kg/preview/r/V9D8VRFN-KkM8OLQMuGTUQ/1080x-/20230825/c8eab73609fbee2ba6905cf9e8b11dc9.jpg,"Седан,серебряный,2.5л.,левыйруль,бензин,автомат,передний,"
"Toyota Ipsum 2 поколение Минивэн , 2003",6500$ ,https://i.cars.kg/preview/r/7AMypJBcl7yXzHYaq25pFg/1080x-/20230825/b30f5b3621a27276434925a3809269e7.jpeg,"Минивэн/Бус,белый,2.4л.,правыйруль,бензин,автомат,передний,"
"Mercedes-Benz GL-Класс X166 Внедорожник 5-дв. , 2013",32000$ ,https://i.cars.kg/preview/r/RErSFZAmw1L7Q2BNmmSiMg/1080x-/20230825/84c40d97d99776facc7868d960b2ad68.jpg,"Внедорожник/Пикап,белый,3л.,левыйруль,дизель,автомат,постоянныйполный,"
"Lexus RX 3 поколение Кроссовер 5-дв. , 2009",24000$ ,https://i.cars.kg/preview/r/McSzGdtH7ZENtmfkwKYY6g/1080x-/20230827/ad8ff4f9669d446c6f7484618c80418c.jpg,"Кроссовер,серебряный,3.5л.,левыйруль,бензин,автомат,полныйподключаемый,"
"Honda Stepwgn 2 поколение Минивэн 5-дв. , 2003",7277$ ,https://i.cars.kg/preview/r/LrVaeys6TKI6rHj2hPPqGw/1080x-/20230825/3bac7f8a2403d119b19a585de66edf6a.jpg,"Минивэн/Бус,черный,2л.,правыйруль,бензин,автомат,передний,"
"Lexus RX 2 поколение [рестайлинг] Кроссовер , 2007",15500$ ,https://i.cars.kg/preview/r/PIlrHVbRC21F28z0_Ymmsg/1080x-/20230825/57e3793f0fc900f802beacc256c1f0c7.jpeg,"Кроссовер,черный,3.5л.,левыйруль,бензин,автомат,постоянныйполный,"
"Kia Sorento 3 поколение Prime кроссовер , 2016",37000$ ,https://i.cars.kg/preview/r/16wDX0tghdaYaJ7q9C_H3w/1080x-/20230825/859eb15ca49744234cca1694d354d49c.jpeg,"Кроссовер,черный,2.2л.,левыйруль,дизель,автомат,постоянныйполный,"
"Lexus RX 1 поколение Кроссовер , 2003",11500$ ,https://i.cars.kg/preview/r/tnBGB9aGLk-i8wXjE-ZxXQ/1080x-/20230825/69df8b41baca6eeaf1a5c0dcefcaf920.jpeg,"Кроссовер,серебряный,3.0л.,левыйруль,бензин,автомат,постоянныйполный,"
"Honda CR-V 2 поколение Кроссовер , 2001",7300$ ,https://i.cars.kg/preview/r/tpREYIKN5kdFOpF-Jcdn_w/1080x-/20230825/4f35cce2d3b711505c74c6c3c9b8622e.jpeg,"Кроссовер,2.0л.,бензин,автомат,постоянныйполный,"
"Honda Civic 8 поколение [рестайлинг] Седан , 2009",9200$ ,https://i.cars.kg/preview/r/4PixPbLFkRUsLW0_ZaQnmw/1080x-/20230824/fd381df8c3f85758a87a015a472f784e.jpeg,"Седан,серебряный,1.8л.,левыйруль,бензин,автомат,передний,"
"BMW Х7, 2020",85000$ ,https://i.cars.kg/preview/r/o8eTyW4hlkCIjlvDNZmReA/1080x-/20230824/95924837ea5a8a9d2942a503703fd632.jpg,"Внедорожник/Пикап,черный,3л.,левыйруль,бензин,автомат,постоянныйполный,"
"Toyota Alphard 1 поколение Hybrid минивэн 5-дв. , 2003",11000$ ,https://i.cars.kg/preview/r/_KeUVq09FREW3m5Ulf9ERg/1080x-/20230824/1993694402cabe7398b5b61499238b43.jpeg,"Минивэн/Бус,белый,2.4л.,правыйруль,гибрид,вариатор,постоянныйполный,"
"Hyundai Santa Fe DM [рестайлинг] Premium кроссовер , 2018",27100$ ,https://i.cars.kg/preview/r/SbxEG__iOBq0oPzjgK-h8A/1080x-/20230824/6845d8943a50ff5d163544ec826c6bd9.jpg,"Кроссовер,белый,2л.,левыйруль,дизель,автомат,постоянныйполный,"
"Subaru Legacy 4 поколение Седан , 2006",6100$ ,https://i.cars.kg/preview/r/Rd1uwduffr1yzYw4VtcgfQ/1080x-/20230824/c8157e1941657b3e0d70738870f670b5.jpg,"Седан,синий,2л.,правыйруль,бензин,автомат,постоянныйполный,"
"Mercedes-Benz GLE-Класс W166/C292 450 AMG Coupe кроссовер , 2019",80000$ ,https://i.cars.kg/preview/r/X-OKoLk9mBMpUTOjY2XS8g/1080x-/20230824/fbd1b47d7862dc5a3b6340ccc4d0fd19.jpg,"Кроссовер,серебряный,3л.,левыйруль,дизель,автомат,постоянныйполный,"
"Toyota Ipsum 2 поколение Минивэн , 2002",7599$ ,https://i.cars.kg/preview/r/vTQGzoZ5xGmJLADwboHz9w/1080x-/20230824/2afe2cd981db873aeada5ce864f9fbea.jpeg,"Минивэн/Бус,белый,2.4л.,правыйруль,бензин,автомат,передний,"
"Honda Fit 2 поколение RS хетчбэк 5-дв. , 2008",8700$ ,,"Хэтчбек,белый,1.5л.,правыйруль,бензин,типтроник,передний,"
"Toyota Estima 2 поколение Минивэн , 2004",9000$ ,https://i.cars.kg/preview/r/cQ9XiC2zGmySWp1u0aSzYg/1080x-/20230824/8b08e6d0ae6c6c4ef9d311817143c977.jpg,"Минивэн/Бус,2.4л.,бензин,автомат,передний,"
"Mazda 6 1 поколение Седан , 2002",4814$ ,https://i.cars.kg/preview/r/SqaYZEXqwax0BK3nUSAr6A/1080x-/20230824/ec0047a03fd5ccc666b985fd0a534ef3.jpg,"Седан,серебряный,2.3л.,левыйруль,бензин,механика,передний,"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"Chevrolet Spark M200 Хетчбэк , 2010",6500$ ,https://i.cars.kg/preview/r/ecZY3sFYirKS2qeCeIuWXA/1080x-/20230824/d09616c8a795764b78c69ea5c2a5f6e8.jpg,"Хэтчбек,голубой,1л.,левыйруль,бензин,автомат,передний,"
"BMW 3 серия F30/F31/F34 [рестайлинг] Седан , 2020",34000$ ,https://i.cars.kg/preview/r/iyYMMkW8PP3tK2Sl6Pog9A/1080x-/20230824/5f11b7830fb17cc6dfa2c63dd7e8aa1e.jpg,"Седан,черный,2.5л.,левыйруль,бензин,автомат,задний,"
"Toyota Auris 1 поколение Хетчбэк 3-дв. , 2007",7700$ ,https://i.cars.kg/preview/r/iQzlnSLrA_UV_sRtMr3yWg/1080x-/20230824/1944df50ed5322788a399d2dc1b600cf.jpg,"Хэтчбек,черный,1.6л.,левыйруль,бензин,автомат,передний,"
"Kia Sportage 1 поколение Grand внедорожник 5-дв. , 1997",2239$ ,https://i.cars.kg/preview/r/-CZYsg6IAcCtfpSe4QLKTw/1080x-/20230824/bb6b44955a127523f6557ef33f39f7bc.jpeg,"Внедорожник/Пикап,зеленый,2л.,левыйруль,дизель,автомат,полныйподключаемый,"
"Geely Gelly Monjaro , 2023",35500$ ,https://i.cars.kg/preview/r/8ewzShnedFVLmU5ccLGRqA/1080x-/20230823/6b88d1148ea49fd95bbb458c5dc1c002.plain,"Внедорожник/Пикап,2л.,левыйруль,бензин,автомат,постоянныйполный,"
"Toyota Camry XV50 [рестайлинг] Седан , 2018",24300$ ,https://i.cars.kg/preview/r/M-gwNkbIjKCcinnbzWGgIw/1080x-/20230823/7cb39f16aae978aecd55d8400565e584.jpg,"Седан,серебряный,2.5л.,левыйруль,гибрид,автомат,передний,"
"Chevrolet Volt 1 поколение Седан , 2012",12500$ ,https://i.cars.kg/preview/r/A12GgukAAhCJeQHRBsKATw/1080x-/20230823/e36bdbafab8adc197529fdddffd3385e.jpeg,"Седан,белыйжемчуг,1.4л.,левыйруль,гибрид,вариатор,передний,"
"Toyota Camry XV50 [рестайлинг] Седан , 2018",21000$ ,,"Седан,серебряный,2.5л.,левыйруль,бензин,автомат,передний,"
"Lexus NX , 2020",41500$ ,https://i.cars.kg/preview/r/AkeQwG2TPKoqJXyHGfQ95A/1080x-/20230823/20d54ff461b38ffef139a5eaaa23fbfb.jpg,"Внедорожник/Пикап,гибрид,автомат,"
"BMW X5 F15 Кроссовер , 2018",47000$ ,https://i.cars.kg/preview/r/USnD9evwMLFUzex61k3P6g/1080x-/20230823/7797d25d2ed29371c294714f9cff15e9.jpg,"Кроссовер,белый,2л.,левыйруль,гибрид,автомат,постоянныйполный,"
"Hyundai Tucson 3 поколение Кроссовер , 2016",18000$ ,https://i.cars.kg/preview/r/LhGCCyUdtHXt0EDuUvkj4w/1080x-/20230823/5c32f4291c97f464e1faa1967a119a34.jpg,"Кроссовер,серый,1.8л.,левыйруль,дизель,автомат,передний,"
"Mercedes-Benz E-Класс W211/S211 AMG седан 4-дв. , 2004",26000$ ,https://i.cars.kg/preview/r/UqeXTdxB-Ha8Bt4-9Gzj_Q/1080x-/20230823/fb5e5c9d1b92ad236a26a6761536ba32.jpg,"Седан,черный,5.5л.,левыйруль,бензин,автомат,задний,"
"Mercedes-Benz C-Класс W203/S203/CL203 Седан 4-дв. , 2001",6300$ ,https://i.cars.kg/preview/r/ApNXOFqjls-nbAks4sBEvQ/1080x-/20230823/f4b0952af5f83f3d69a2b37ad9d0fb58.jpg,"Седан,синий,2л.,левыйруль,бензин,автомат,задний,"
"Honda Jazz , 2008",8900$ ,https://i.cars.kg/preview/r/yNngpxMUCJ0lGoaMqioNRQ/1080x-/20230823/d4f272b25a0b0356d5034235fab04497.jpg,"серебряный,1.3л.,левыйруль,бензин,вариатор,передний,"
"Mercedes-Benz S-Класс W221 Седан , 2007",18500$ ,https://i.cars.kg/preview/r/eLKXC1aD8Qy9UNl2Vd3fyQ/1080x-/20230823/f6023655b09fcaf33bc5a0a2b3812f25.jpg,"Седан,черный,5.5л.,левыйруль,бензин,автомат,постоянныйполный,"
"Hyundai Sonata YF Седан 4-дв. , 2020",7700$ ,https://i.cars.kg/preview/r/Vv75IX_IcrQpkH3fQRMK9Q/1080x-/20230823/1ab1ac9912ed8d27942ca870fdf03ee3.jpg,"Седан,серый,2л.,левыйруль,газ,автомат,передний,"
"ВАЗ (Lada) Kalina 1 поколение 1117 универсал , 2008",4366$ ,https://i.cars.kg/preview/r/MNPAc-LckahW5Bv360L68A/1080x-/20230823/69a9519f1838d18b6f529a6297533dbc.jpg,"Универсал,зеленый,1.4л.,левыйруль,бензин,механика,передний,"
